reason,problem,callDisposition,citationIssued,personSearch,vehicleSearch,preRace,race,gender,policePrecinct,neighborhood
Investigative,Suspicious Person (P),INF-Information,NO,YES,YES,White,White,Female,Five,Lyndale
Citizen / 9-1-1,Suspicious Person (P),RPT-Report,NO,YES,NO,White,White,Male,One,Downtown West
Investigative,Traffic Law Enforcement (P),RPT-Report,YES,YES,YES,Unknown,East African,Male,Three,Powderhorn Park
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Female,Four,Near/North
Investigative,Suspicious Person (P),ADV-Advised,NO,YES,NO,Black,Black,Male,Four,Hawthorne
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,White,White,Male,Two,Holland
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Two,Marshall Terrace
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Unknown,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,NO,YES,NO,Black,Black,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),RPT-Report,YES,YES,NO,Unknown,Black,Female,Three,Midtown Phillips
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,NO,Native American,Native American,Female,One,Downtown West
Investigative,Suspicious Person (P),TRN-Transport,YES,YES,NO,White,White,Male,Five,Whittier
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Female,Two,St. Anthony West
Citizen / 9-1-1,Suspicious Vehicle (P),TRN-Transport,NO,YES,NO,White,White,Male,Three,Standish
Citizen / 9-1-1,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Native American,Native American,Female,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,Latino,Latino,Male,Five,Lyndale
Citizen / 9-1-1,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Unknown,Black,Male,One,Downtown West
Investigative,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Black,Black,Male,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Latino,Male,Four,Webber/Camden
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,White,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,Unknown,Black,Female,Four,Jordan
Equipment Violation,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Five,CARAG
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Male,Three,Bancroft
Investigative,Traffic Law Enforcement (P),RPT-Report,NO,YES,YES,Black,Unknown,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Black,Black,Male,Four,Harrison
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,YES,YES,NO,Unknown,East African,Male,Two,Holland
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Latino,Male,Four,Jordan
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Native American,Male,Four,Willard/Hay
Moving Violation,Traffic Law Enforcement (P),RPT-Report,YES,YES,YES,Unknown,Black,Male,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,East African,Male,One,Cedar Riverside
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,Other,Other,Male,Three,Hiawatha
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Lind - Bohanon
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,NO,Unknown,Black,Male,One,Downtown West
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,Unknown,Black,Male,Four,Near/North
Investigative,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Male,One,Downtown West
Investigative,Suspicious Person (P),AOK- All OK,NO,YES,NO,Black,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,White,White,Female,One,North Loop
Citizen / 9-1-1,Suspicious Vehicle (P),RPT-Report,NO,YES,YES,Unknown,Black,Male,Two,Windom Park
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Two,Windom Park
Investigative,Suspicious Person (P),RPT-Report,YES,YES,NO,Unknown,Black,Male,Three,Seward
Citizen / 9-1-1,Suspicious Person (P),RPT-Report,NO,YES,NO,Black,Black,Male,Four,Folwell
Citizen / 9-1-1,Attempt Pick-Up (P),BKG-Booking,NO,YES,NO,Black,Black,Male,One,Downtown West
Investigative,Suspicious Vehicle (P),RPT-Report,NO,YES,YES,Asian,Asian,Male,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,YES,YES,NO,Other,Other,Female,Three,Midtown Phillips
Citizen / 9-1-1,Suspicious Person (P),RPT-Report,NO,YES,NO,White,White,Male,One,Elliot Park
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Unknown,Male,Four,Hawthorne
Investigative,Suspicious Person (P),ADV-Advised,NO,YES,NO,Black,Black,Male,Four,Hawthorne
Investigative,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Male,Four,Hawthorne
Moving Violation,Traffic Law Enforcement (P),RPT-Report,YES,YES,YES,Black,Black,Male,Two,Nicollet Island/East Bank
Citizen / 9-1-1,Attempt Pick-Up (P),BKG-Booking,NO,YES,NO,Black,Black,Male,One,Elliot Park
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Folwell
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,NO,Unknown,Native American,Female,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Male,Five,Lyndale
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,NO,Unknown,Latino,Male,One,Loring Park
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,YES,Black,Black,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,YES,NO,Black,Black,Male,Four,Near/North
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Male,Four,Jordan
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Jordan
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,East African,East African,Male,Three,Longfellow
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,NO,YES,NO,White,White,Female,Two,Audubon Park
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Jordan
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Female,Two,Northeast Park
Moving Violation,Traffic Law Enforcement (P),RPT-Report,NO,YES,YES,Unknown,Latino,Male,Five,Lyndale
Investigative,Suspicious Vehicle (P),TOW-Towed,YES,YES,YES,Unknown,Black,Male,Three,Corcoran
Citizen / 9-1-1,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Other,Black,Male,One,Downtown West
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Four,Hawthorne
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,NO,Unknown,White,Male,Two,Holland
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,White,Male,Four,Webber/Camden
Citizen / 9-1-1,Attempt Pick-Up (P),RPT-Report,NO,YES,NO,Unknown,White,Female,Three,Phillips West
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Black,Black,Male,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Unknown,Male,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,East African,Male,Two,Marcy Holmes
Moving Violation,Traffic Law Enforcement (P),RPT-Report,YES,YES,YES,Unknown,Black,Male,One,North Loop
Investigative,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Black,Black,Male,Four,Near/North
Moving Violation,Suspicious Vehicle (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Folwell
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Folwell
Investigative,Suspicious Vehicle (P),TAG-Tagged,YES,YES,YES,Black,Black,Male,Four,McKinley
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Unknown,Male,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,White,Female,Five,Lowry Hill East
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,YES,NO,Black,Black,Male,Four,Near/North
Equipment Violation,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Four,Hawthorne
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Two,St. Anthony West
Equipment Violation,Suspicious Vehicle (P),AQT-All Quiet,NO,YES,NO,Unknown,Native American,Female,Two,St. Anthony West
Investigative,Suspicious Vehicle (P),AOK- All OK,NO,YES,NO,Unknown,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Male,Three,Longfellow
Citizen / 9-1-1,Suspicious Person (P),TAG-Tagged,YES,YES,NO,White,White,Male,Five,King Field
Moving Violation,Suspicious Vehicle (P),RPT-Report,YES,YES,YES,Black,Black,Male,Four,Near/North
Investigative,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Black,Black,Male,Four,Willard/Hay
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,NO,YES,NO,Native American,Native American,Female,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,NO,Latino,White,Male,Three,Midtown Phillips
Investigative,Suspicious Person (P),RPT-Report,NO,YES,NO,Other,Other,Male,One,Downtown East
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Jordan
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,NO,Unknown,Black,Female,Four,Harrison
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Two,Sheridan
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,YES,YES,YES,White,White,Male,One,Downtown West
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,White,Male,Two,Audubon Park
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,YES,NO,East African,East African,Male,Five,Lyndale
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,Black,Black,Male,One,Downtown West
Investigative,Suspicious Person (P),SNT-Sent,NO,YES,NO,Native American,Native American,Male,Three,East Phillips
Equipment Violation,Suspicious Vehicle (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,Unknown,East African,Male,Five,Whittier
Investigative,Suspicious Person (P),BKG-Booking,NO,YES,NO,White,White,Male,Five,Whittier
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,White,White,Male,Two,Columbia Park
Investigative,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Willard/Hay
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,McKinley
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Three,Midtown Phillips
Investigative,Suspicious Person (P),ADV-Advised,NO,YES,NO,Unknown,Black,Male,Three,Midtown Phillips
Equipment Violation,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,White,White,Male,Four,Sumner/Glenwood
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Unknown,East African,Male,Three,Midtown Phillips
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Three,Ventura Village
Citizen / 9-1-1,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Black,Black,Male,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Vehicle (P),RPT-Report,NO,YES,YES,Other,Other,Female,Three,Standish
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,YES,NO,Unknown,East African,Male,Three,Longfellow
Equipment Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Female,One,North Loop
Investigative,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Male,One,Downtown West
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Unknown,Native American,Female,Three,East Phillips
Citizen / 9-1-1,Attempt Pick-Up (P),BKG-Booking,NO,YES,NO,Unknown,Black,Female,Four,Shingle Creek
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Latino,Male,Three,Powderhorn Park
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,YES,YES,YES,Unknown,East African,Male,One,Cedar Riverside
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Female,Two,Bottineau
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,YES,NO,Unknown,Black,Male,Four,Harrison
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Other,Female,One,Elliot Park
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Black,Black,Male,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),RPT-Report,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,Unknown,White,Male,One,Elliot Park
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,Black,Black,Male,Three,Central
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,NO,Unknown,Black,Male,Two,Windom Park
Investigative,Suspicious Person (P),ADV-Advised,NO,YES,NO,White,White,Male,Three,Longfellow
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Three,Seward
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,NO,Unknown,Black,Male,One,Downtown West
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Female,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,White,Female,Five,East Isles
Investigative,Suspicious Person (P),INF-Information,NO,YES,NO,Unknown,Native American,Female,Three,Hiawatha
Investigative,Suspicious Person (P),SNT-Sent,NO,YES,NO,White,White,Male,Two,Audubon Park
Citizen / 9-1-1,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Male,Four,Folwell
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,White,White,Male,Two,Columbia Park
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,White,White,Female,Three,Phillips West
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Four,McKinley
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Two,Columbia Park
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Webber/Camden
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Investigative,Suspicious Person (P),AOK- All OK,NO,YES,NO,Black,Black,Male,One,Downtown East
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Black,East African,Male,One,Cedar Riverside
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Unknown,Male,Four,Jordan
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,NO,Unknown,Black,Male,Four,Hawthorne
Citizen / 9-1-1,Attempt Pick-Up (P),BKG-Booking,NO,YES,NO,White,White,Male,Five,Lowry Hill East
Investigative,Attempt Pick-Up (P),BKG-Booking,NO,YES,NO,White,White,Male,Four,Hawthorne
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,White,Male,Two,Marcy Holmes
Citizen / 9-1-1,Attempt Pick-Up (P),BKG-Booking,NO,YES,NO,Unknown,Other,Male,Five,CARAG
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Unknown,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Two,Sheridan
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Two,Marcy Holmes
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Native American,Native American,Female,Two,St. Anthony East
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,YES,YES,YES,Unknown,East African,Male,Three,Corcoran
Equipment Violation,Traffic Law Enforcement (P),RPT-Report,YES,YES,YES,Unknown,Black,Male,Four,McKinley
Investigative,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,White,Male,Four,McKinley
Investigative,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Black,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Five,Lyndale
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Latino,Latino,Male,Four,Jordan
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Other,Black,Male,Five,Lyndale
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Black,Black,Male,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Black,Black,Male,Four,Hawthorne
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,Black,Black,Male,One,Downtown West
Equipment Violation,Traffic Law Enforcement (P),RPT-Report,YES,YES,YES,Unknown,Black,Male,Four,Folwell
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,Unknown,East African,Male,Five,Whittier
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Two,Sheridan
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,NO,Unknown,Black,Male,Four,Hawthorne
Equipment Violation,Suspicious Vehicle (P),TAG-Tagged,YES,YES,YES,Black,Black,Male,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,White,Male,Four,Hawthorne
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Four,Sumner/Glenwood
Investigative,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,McKinley
Citizen / 9-1-1,Attempt Pick-Up (P),BKG-Booking,YES,YES,NO,White,White,Male,Five,CARAG
Investigative,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Black,Black,Male,Four,Hawthorne
Equipment Violation,Traffic Law Enforcement (P),RPT-Report,NO,YES,YES,Unknown,Black,Male,Four,Jordan
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Female,Four,Hawthorne
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),RPT-Report,NO,YES,NO,Unknown,Black,Male,One,Downtown West
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Jordan
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Black,Black,Male,Five,Lyndale
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Moving Violation,Suspicious Person (P),SNT-Sent,NO,YES,NO,Black,Black,Male,Three,Phillips West
Moving Violation,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Folwell
Citizen / 9-1-1,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,White,Male,Two,Logan Park
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,East African,East African,Male,Three,Phillips West
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,McKinley
Citizen / 9-1-1,Suspicious Person (P),TAG-Tagged,YES,YES,NO,Latino,Latino,Male,Three,East Phillips
Moving Violation,Traffic Law Enforcement (P),TAG-Tagged,YES,YES,YES,Unknown,Black,Male,Four,Hawthorne
