reason,problem,callDisposition,citationIssued,personSearch,vehicleSearch,preRace,race,gender,policePrecinct,neighborhood
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Ventura Village
Moving Violation,Traffic Law Enforcement (P),AOK- All OK,NO,NO,YES,Unknown,Black,Male,Four,Folwell
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Three,Midtown Phillips
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Four,Webber/Camden
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Standish
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,Webber/Camden
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,Black,Black,Male,One,Downtown West
Investigative,Suspicious Vehicle (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Three,Powderhorn Park
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,Unknown,Unknown,Five,CARAG
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Unknown,Female,Three,Ventura Village
Investigative,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,Armatage
Investigative,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,Armatage
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Black,Unknown,Male,Five,Lyndale
Investigative,Traffic Law Enforcement (P),RPT-Report,NO,NO,NO,Unknown,Black,Male,Three,Powderhorn Park
Investigative,Suspicious Vehicle (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Five,Whittier
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,White,Female,Two,Marcy Holmes
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,White,Unknown,Male,One,Downtown East
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Black,Black,Male,Two,Bottineau
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Two,Marcy Holmes
Investigative,Suspicious Person (P),ADV-Advised,NO,NO,NO,Black,Black,Male,Four,Willard/Hay
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Two,Marcy Holmes
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,CARAG
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,One,Cedar Riverside
Citizen / 9-1-1,Suspicious Vehicle (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Ericsson
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,One,Loring Park
Citizen / 9-1-1,Suspicious Person (P),NOS-No Service,NO,NO,NO,Unknown,Unknown,Unknown,Five,Stevens Square/Loring Heights
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Latino,Male,Three,Bancroft
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,King Field
Investigative,Suspicious Vehicle (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Four,Folwell
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Male,Five,Lyndale
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,Linden Hills
Equipment Violation,Traffic Law Enforcement (P),RPR-Reprimand/Release,NO,NO,NO,Unknown,White,Female,Three,Regina
Moving Violation,Traffic Law Enforcement (P),RPT-Report,NO,NO,NO,Unknown,Black,Male,Four,Folwell
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,Black,Black,Male,One,Downtown West
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Native American,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,Folwell
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Four,Jordan
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,King Field
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,White,Unknown,Male,Two,Nicollet Island/East Bank
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Native American,Unknown,Unknown,Three,Phillips West
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Female,Three,Phillips West
Citizen / 9-1-1,Suspicious Person (P),NOS-No Service,NO,NO,NO,Unknown,Unknown,Male,Five,Lyndale
Moving Violation,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Three,Regina
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Vehicle (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Four,Folwell
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lynnhurst
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,East African,Male,Two,Como
Citizen / 9-1-1,Suspicious Vehicle (P),SNT-Sent,NO,NO,NO,Unknown,Black,Male,Three,Powderhorn Park
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Five,Lowry Hill East
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,Black,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Black,Black,Male,Two,Marcy Holmes
Citizen / 9-1-1,Suspicious Person (P),AQT-All Quiet,NO,NO,NO,Unknown,Unknown,Male,Five,Lowry Hill East
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Unknown,Unknown,Four,Hawthorne
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,White,Female,Three,Standish
Moving Violation,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Black,Male,Two,Marcy Holmes
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,East African,East African,Male,Five,East Harriet
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Five,Whittier
Equipment Violation,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Five,Whittier
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,One,Downtown West
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Five,Stevens Square/Loring Heights
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Central
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Native American,Male,Three,Powderhorn Park
Investigative,Suspicious Person (P),RPT-Report,NO,YES,NO,White,White,Female,Three,Hiawatha
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,Unknown,White,Male,Three,Hiawatha
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,McKinley
Citizen / 9-1-1,Suspicious Person (P),UNF-Unfounded,NO,NO,NO,Unknown,Unknown,Unknown,Two,Marcy Holmes
Citizen / 9-1-1,Suspicious Person (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Five,Whittier
Investigative,Suspicious Vehicle (P),INF-Information,NO,NO,NO,Unknown,White,Male,Three,Central
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,Jordan
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Five,Whittier
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Jordan
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Three,Phillips West
Citizen / 9-1-1,Suspicious Vehicle (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Five,Cedar/Isles/Dean
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Diamond Lake
Investigative,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Other,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Vehicle (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Three,Northrop
Moving Violation,Traffic Law Enforcement (P),RPT-Report,NO,YES,YES,Unknown,Black,Male,One,North Loop
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,One,Downtown West
Investigative,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Black,Black,Male,One,Elliot Park
Investigative,Traffic Law Enforcement (P),RPT-Report,NO,NO,YES,Black,Black,Male,Four,Folwell
Investigative,Suspicious Person (P),RPT-Report,NO,YES,NO,Black,Black,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Two,St. Anthony West
Investigative,Suspicious Vehicle (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Female,One,Cedar Riverside
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Unknown,Unknown,Male,Three,Ventura Village
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Female,Five,Whittier
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,White,Unknown,Male,Three,Ericsson
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Longfellow
Investigative,Suspicious Vehicle (P),RPT-Report,NO,YES,YES,Black,Black,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,Black,Black,Male,Five,West Calhoun
Investigative,Suspicious Person (P),TRN-Transport,NO,YES,NO,Black,Black,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Male,Four,Hawthorne
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,NO,NO,East African,East African,Male,Two,Windom Park
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Near/North
Investigative,Traffic Law Enforcement (P),RPT-Report,NO,YES,YES,Unknown,Native American,Male,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,NO,NO,East African,East African,Male,Two,Holland
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,Unknown,Unknown,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Person (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Four,Jordan
Equipment Violation,Suspicious Person (P),ADV-Advised,NO,NO,NO,White,White,Female,Three,Hiawatha
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Northrop
Investigative,Suspicious Vehicle (P),RPT-Report,NO,YES,YES,Unknown,Black,Male,Three,Seward
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,Cleveland
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Northrop
Investigative,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Two,Marcy Holmes
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,One,Elliot Park
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Five,Whittier
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Two,Sheridan
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Male,Five,Armatage
Citizen / 9-1-1,Suspicious Vehicle (P),INF-Information,NO,NO,NO,Unknown,Unknown,Unknown,Three,Ventura Village
Investigative,Suspicious Vehicle (P),RPR-Reprimand/Release,NO,NO,YES,Unknown,Unknown,Male,Five,Lowry Hill East
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Five,Fulton
Equipment Violation,Traffic Law Enforcement (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Five,Stevens Square/Loring Heights
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Male,Three,Powderhorn Park
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,White,White,Male,One,Loring Park
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Other,Other,Unknown,Three,Central
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,White,White,Female,Three,Minnehaha
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Jordan
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,YES,YES,Black,Black,Male,Four,Victory
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Page
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Male,Four,McKinley
Citizen / 9-1-1,Suspicious Vehicle (P),NOS-No Service,NO,NO,NO,White,White,Male,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,Webber/Camden
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,McKinley
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Four,Near/North
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,NO,NO,White,Unknown,Female,Three,Howe
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,White,Unknown,Male,One,Loring Park
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Black,Male,Five,Lyndale
Citizen / 9-1-1,Suspicious Vehicle (P),RPT-Report,NO,NO,NO,Unknown,Black,Unknown,Three,Ventura Village
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,Unknown,Native American,Male,Three,East Phillips
Moving Violation,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,White,White,Male,Three,Seward
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,YES,NO,Black,Black,Male,Three,Midtown Phillips
Investigative,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,East Phillips
Citizen / 9-1-1,Suspicious Vehicle (P),TOW-Towed,NO,NO,NO,Unknown,East African,Male,Four,Hawthorne
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,NO,NO,NO,Native American,Native American,Female,Five,Lowry Hill East
Moving Violation,Traffic Law Enforcement (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Five,Tangletown
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,White,Unknown,Unknown,Four,Jordan
Citizen / 9-1-1,Suspicious Vehicle (P),TOW-Towed,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,East Phillips
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Black,Male,Four,Hawthorne
Citizen / 9-1-1,Suspicious Vehicle (P),UNF-Unfounded,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lyndale
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Male,Four,Jordan
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Four,Jordan
Citizen / 9-1-1,Suspicious Person (P),AQT-All Quiet,NO,NO,NO,Unknown,Unknown,Unknown,Four,Jordan
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,NO,NO,NO,White,White,Male,Five,Whittier
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Four,McKinley
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,One,North Loop
Investigative,Traffic Law Enforcement (P),INF-Information,NO,NO,NO,Unknown,Unknown,Female,Three,Powderhorn Park
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Five,CARAG
Citizen / 9-1-1,Suspicious Person (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Five,Whittier
Citizen / 9-1-1,Suspicious Person (P),UTL-Unable to Locate,NO,NO,NO,Native American,Unknown,Male,Five,Windom
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Black,Unknown,Male,Three,Phillips West
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Midtown Phillips
Citizen / 9-1-1,Suspicious Person (P),RPT-Report,NO,NO,NO,Unknown,Unknown,Unknown,Five,Lynnhurst
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Four,Hawthorne
Investigative,Suspicious Vehicle (P),BKG-Booking,NO,YES,YES,Black,Black,Male,Four,Jordan
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Hiawatha
Investigative,Suspicious Vehicle (P),RPT-Report,NO,YES,YES,Black,Black,Male,Three,Ericsson
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,White,Unknown,Male,Four,Hawthorne
Investigative,Suspicious Person (P),BKG-Booking,NO,YES,NO,Black,Black,Male,One,Downtown West
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Two,Holland
Moving Violation,Suspicious Vehicle (P),ADV-Advised,NO,YES,YES,Unknown,Black,Male,Four,Willard/Hay
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Other,Male,Five,Lowry Hill East
Investigative,Suspicious Vehicle (P),INF-Information,NO,NO,NO,Unknown,Unknown,Unknown,Five,Whittier
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,NO,Unknown,Black,Male,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Female,Five,Lowry Hill East
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Five,Lowry Hill East
Investigative,Suspicious Vehicle (P),TRN-Transport,NO,YES,YES,Unknown,Black,Male,Three,Ventura Village
Equipment Violation,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,East African,Male,Three,Howe
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,One,Loring Park
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Four,Near/North
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Near/North
Equipment Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Female,Four,Near/North
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Two,Logan Park
Investigative,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Unknown,Male,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Person (P),UNF-Unfounded,NO,NO,NO,Unknown,Unknown,Unknown,One,Loring Park
Citizen / 9-1-1,Suspicious Person (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,One,Elliot Park
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Jordan
Equipment Violation,Traffic Law Enforcement (P),TAG-Tagged,NO,NO,NO,Unknown,White,Female,Five,Whittier
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Male,Four,Folwell
Investigative,Suspicious Person (P),SNT-Sent,NO,NO,NO,White,White,Male,Five,CARAG
Investigative,Suspicious Vehicle (P),INF-Information,NO,NO,NO,Unknown,Unknown,Unknown,One,Elliot Park
Equipment Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Unknown,Black,Male,Four,Jordan
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Five,Whittier
Moving Violation,Traffic Law Enforcement (P),BKG-Booking,NO,YES,YES,Unknown,Black,Male,Four,Hawthorne
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Four,Willard/Hay
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Two,Mid/City Industrial
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,White,Male,Five,Stevens Square/Loring Heights
Citizen / 9-1-1,Suspicious Person (P),TRN-Transport,NO,NO,NO,Unknown,Black,Female,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Vehicle (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Two,Sheridan
Citizen / 9-1-1,Suspicious Vehicle (P),ADV-Advised,NO,NO,NO,Unknown,Other,Male,Five,Fulton
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Black,Female,Two,Marcy Holmes
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,YES,NO,Unknown,Black,Female,Three,Seward
Citizen / 9-1-1,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Regina
Investigative,Suspicious Vehicle (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Three,Bancroft
Investigative,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Black,Male,Four,Folwell
Citizen / 9-1-1,Suspicious Person (P),SNT-Sent,NO,NO,NO,Unknown,Asian,Male,Five,Lowry Hill East
Citizen / 9-1-1,Suspicious Person (P),UNF-Unfounded,NO,NO,NO,Black,Unknown,Unknown,One,Elliot Park
Citizen / 9-1-1,Suspicious Vehicle (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,Five,Whittier
Citizen / 9-1-1,Suspicious Person (P),GOA-Gone on Arrival,NO,NO,NO,Unknown,Unknown,Unknown,Two,Prospect Park/East River Road
Moving Violation,Traffic Law Enforcement (P),ADV-Advised,NO,NO,NO,Unknown,Latino,Male,Three,Seward
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Four,Willard/Hay
Citizen / 9-1-1,Suspicious Vehicle (P),AQT-All Quiet,NO,NO,NO,Unknown,Unknown,Unknown,Four,Folwell
Citizen / 9-1-1,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Four,Folwell
Citizen / 9-1-1,Suspicious Vehicle (P),UTL-Unable to Locate,NO,NO,NO,Unknown,Unknown,Unknown,One,Loring Park
Citizen / 9-1-1,Suspicious Vehicle (P),INF-Information,NO,NO,NO,Unknown,Unknown,Unknown,Five,CARAG
Investigative,Suspicious Vehicle (P),AOK- All OK,NO,NO,NO,Unknown,Unknown,Unknown,Five,Fulton
